MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
54161,11/25/2010,9/15/2012,Male,4,zhanjiang,guangdong,CN,54.0,3/31/2014,7,7109,5557.0,2140.0,8601,5/18/2013,319,40.83333333,170,0,0.865416812,9854,17
36077,11/18/2010,3/2/2011,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,3,1620,0.0,1965.0,3121,1/22/2014,70,3.0,4,0,0.6173438,2733,9
37387,1/7/2010,3/17/2010,Male,4,beijing,beijing,CN,55.0,3/31/2014,2,2418,800.0,0.0,2446,7/15/2012,626,2.0,2,0,0.862060507,2418,0
39532,8/8/2008,9/12/2008,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,4,1279,1680.0,0.0,4616,11/26/2013,127,122.6666667,164,0,0.540361785,1279,0
9326,4/24/2012,7/25/2012,Female,4,guangzhou,guangdong,CN,32.0,3/31/2014,2,1198,1088.0,320.0,2616,5/21/2013,316,300.0,300,0,0.55,1198,0
13142,3/6/2009,3/6/2009,Male,4,xinxiang,henan,CN,43.0,3/31/2014,31,21614,11014.0,12228.0,30651,3/26/2014,6,21.8,96,0,0.794096441,21614,0
35933,4/12/2007,3/15/2011,Female,4,wulumuqishi,xinjiang,CN,37.0,3/31/2014,7,5406,1595.0,4443.0,15686,2/17/2014,44,60.83333333,227,0,0.475441795,5406,0
61130,11/17/2012,11/17/2012,Male,4,nanjing,jiangsu,CN,33.0,3/31/2014,4,3688,3363.0,0.0,5602,1/8/2013,449,17.33333333,28,0,0.692342021,3688,0
9889,11/10/2006,9/11/2014,Male,4,tianjin,tianjin,CN,48.0,3/31/2014,2,6540,0.0,5767.0,4564,2/9/2014,52,94.0,94,0,1.41,6540,0
56207,4/7/2005,6/28/2012,Male,4,,,CN,41.0,3/31/2014,4,3344,0.0,1876.0,6028,2014/2/29  0:00:00,32,203.6666667,605,0,0.6375,3344,0
35574,10/26/2008,10/26/2008,Male,4,liaoyuan,jilin,CN,59.0,3/31/2014,18,15891,11609.0,6691.0,29144,10/20/2013,164,27.41176471,110,2,0.727624211,17391,3
224,2/1/2011,1/31/2013,Female,4,guangzhou,guangdong,CN,36.0,3/31/2014,5,7161,3060.0,3255.0,9820,8/30/2013,215,52.75,143,0,0.788455193,7207,2
8767,8/17/2007,8/17/2007,Female,4,guangzhou,guangdong,CN,,3/31/2014,4,3133,3274.0,0.0,4998,12/8/2012,480,25.33333333,67,0,0.6839235690000001,3133,0
53213,4/29/2012,4/29/2012,Male,4,haerbin,heilongjiang,CN,71.0,3/31/2014,8,5446,5280.0,0.0,7774,8/26/2012,584,17.0,56,0,0.707679444,5446,0
9936,12/11/2006,11/17/2007,Male,4,dalian,liaoning,CN,47.0,3/31/2014,2,3153,0.0,2423.0,3359,2/27/2014,34,134.0,134,0,0.79898184,3153,0
54573,3/3/2013,12/18/2013,Female,4,yiwushi,zhejiang,CN,31.0,3/31/2014,2,0,0.0,672.0,2254,12/20/2013,103,2.0,2,0,0.320496894,502,8
23135,4/23/2011,4/23/2011,Male,4,beijing,beijing,CN,35.0,3/31/2014,31,27989,10074.0,16960.0,33493,3/16/2014,16,23.26666667,109,0,0.914480936,27989,0
30864,9/7/2009,9/7/2009,Male,5,shanghai,shanghai,CN,50.0,3/31/2014,40,35728,14610.0,14794.0,51221,3/11/2014,21,17.87179487,107,2,0.819261241,37890,2
2804,9/27/2008,9/27/2008,Male,4,shenzhen,guangdong,CN,46.0,3/31/2014,9,11128,2614.0,5052.0,14605,1/17/2014,75,80.0,318,0,0.7552851759999999,11128,0
38986,5/15/2008,7/9/2008,Male,4,lanzhou,gansu,CN,53.0,3/31/2014,5,3401,0.0,3428.0,6594,9/4/2013,210,9.0,33,0,0.551060055,3401,0
36392,4/27/2010,4/27/2010,Male,4,foshan,guangdong,CN,48.0,3/31/2014,6,2823,4536.0,0.0,7716,1/25/2013,432,44.8,85,0,0.6,3445,12
49822,4/25/2010,4/25/2010,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,14,13015,8831.0,3669.0,14573,2/16/2014,45,39.23076923,148,3,0.8706422840000001,13015,3
13279,9/10/2009,11/8/2009,Male,4,shanghai,shanghai,CN,,3/31/2014,8,4345,0.0,1344.0,10860,10/22/2013,162,53.28571429,245,0,0.461740331,4345,0
33008,1/5/2013,4/23/2013,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,3,2179,0.0,3052.0,4128,8/20/2013,225,59.5,119,0,0.726666667,2179,0
25187,12/27/2012,12/27/2012,Male,4,kunming,yunnan,CN,36.0,3/31/2014,3,1277,1756.0,428.0,3971,6/9/2013,297,82.0,161,0,0.5449609670000001,1277,0
45005,9/20/2007,9/1/2008,Male,5,wulumuqi,xinjiang,CN,44.0,3/31/2014,45,61649,19922.0,37507.0,108968,3/4/2014,28,15.65909091,82,5,0.6786184940000001,75480,8
57851,12/22/2008,12/22/2008,Female,4,shamen,fujian,CN,57.0,3/31/2014,4,2000,711.0,2149.0,2148,9/4/2013,210,94.0,242,0,0.905,2000,0
46714,1/20/2012,3/5/2012,Male,4,guangzhou,guangdong,CN,25.0,3/31/2014,7,1981,1108.0,2149.0,9469,2/10/2014,51,95.0,212,0,0.454645686,1981,0
29967,8/11/2008,8/11/2008,Female,4,SYDNEY,NSW,AU,66.0,3/31/2014,5,7524,5720.0,0.0,20322,12/1/2012,487,21.75,43,1,0.581611062,7524,1
24324,1/19/2013,1/19/2013,Female,4,PASIG CITY,,PH,62.0,3/31/2014,12,9961,1530.0,10389.0,15012,3/29/2014,3,39.54545455,84,0,0.7272262190000001,10461,1
41202,3/19/2013,3/19/2013,Male,4,zhongqing,zhongqing,CN,42.0,3/31/2014,9,4106,497.0,2512.0,5463,3/28/2014,4,46.875,200,0,0.750140948,4106,0
25828,8/16/2009,8/16/2009,Male,4,shanghaishi,shanghai,CN,37.0,3/31/2014,6,5296,0.0,4723.0,8483,11/9/2013,144,29.0,74,0,0.639276199,5296,0
51526,5/12/2012,5/12/2012,Male,4,tangshan,hebei,CN,41.0,3/31/2014,4,4176,723.0,3264.0,11726,2/27/2014,34,218.6666667,593,0,0.425457957,4176,0
61115,12/15/2012,12/19/2012,Female,4,shanghai,shanghai,CN,27.0,3/31/2014,9,8043,2998.0,2954.0,11768,9/26/2013,188,35.125,101,0,0.6650305910000001,8043,0
26099,9/29/2011,9/29/2011,Male,5,shanghai,shanghai,CN,44.0,3/31/2014,52,57965,1978.0,10414.0,68969,3/26/2014,6,14.09803922,39,0,0.84672592,61320,4
11253,8/5/2005,7/14/2012,Male,4,tianjin,tianjin,CN,55.0,3/31/2014,2,2344,2380.0,0.0,2878,7/15/2012,626,1.0,1,0,1.0,2344,0
14221,10/30/2011,11/23/2011,Male,4,hangzhou,zhejiang,CN,47.0,3/31/2014,2,1894,678.0,1546.0,2858,10/18/2013,166,385.0,385,0,0.776123163,1894,0
27240,1/14/2011,4/26/2013,Male,4,beijing,beijing,CN,35.0,3/31/2014,4,3274,0.0,3780.0,5149,6/17/2013,289,17.33333333,29,0,0.7945445720000001,3274,0
35995,3/9/2012,5/20/2012,Female,4,,,HK,62.0,3/31/2014,10,5921,3992.0,4448.0,11576,3/14/2014,18,73.77777778,237,0,0.674943849,5921,0
35379,1/19/2012,1/19/2012,Male,4,shenzhen,guangdong,CN,40.0,3/31/2014,8,8479,11163.0,0.0,13400,2/14/2013,412,36.28571429,215,0,0.8888134329999999,8479,0
29058,12/29/2004,4/15/2005,Male,4,guangzhoushi,guangdongsheng,CN,72.0,3/31/2014,9,5000,6935.0,0.0,15333,11/18/2012,500,28.125,94,0,0.514811192,5000,0
38585,8/25/2007,12/12/2007,Male,4,shanghai,shanghai,CN,59.0,3/31/2014,4,1801,401.0,938.0,4935,1/31/2014,61,142.33333330000002,380,0,0.62270922,1801,0
32865,10/31/2011,11/1/2011,Male,4,beijing,beijing,CN,35.0,3/31/2014,4,4668,0.0,4119.0,5375,11/30/2013,123,74.0,128,0,0.8443162790000001,4668,0
33780,9/26/2012,9/26/2012,Female,4,zhuhai,guangdong,CN,29.0,3/31/2014,3,3822,3007.0,0.0,4996,10/19/2012,530,11.5,17,0,0.739671737,3822,0
55963,12/15/2012,7/7/2013,Male,4,beijing,beijing,CN,41.0,3/31/2014,6,4114,0.0,4353.0,5841,3/18/2014,14,51.0,174,0,0.7553141590000001,5811,1
58805,8/17/2010,10/18/2010,Male,4,dongguan,guangdong,CN,34.0,3/31/2014,6,5223,5534.0,0.0,9294,2/13/2013,413,56.4,151,0,0.636007101,5223,0
9528,1/16/2006,3/3/2006,Male,4,beijing,beijing,CN,37.0,3/31/2014,3,1957,2026.0,476.0,3369,9/27/2013,187,204.0,337,0,0.823368952,1957,0
38998,3/25/2008,6/16/2008,Male,4,baoying,jiangsu,CN,53.0,3/31/2014,2,2225,0.0,1730.0,2767,3/13/2014,19,59.0,59,0,0.715113842,2225,0
61652,12/6/2009,12/15/2009,Male,4,nanjing,jiangsu,CN,70.0,3/31/2014,21,14798,3879.0,10531.0,19840,3/24/2014,8,34.85,149,2,0.72662248,14798,2
22223,8/9/2009,8/9/2009,Female,5,guangzhou,guangdong,CN,39.0,3/31/2014,63,74639,29082.0,42930.0,84128,3/26/2014,6,11.5483871,87,4,0.88377199,84416,34
20240,4/1/2005,5/9/2005,Male,4,shantoushi,guangdong,CN,42.0,3/31/2014,13,7445,6277.0,2629.0,17620,3/22/2014,10,59.5,318,0,0.620115778,7445,0
39979,1/7/2009,1/7/2009,Male,4,zhongshan,guangdong,CN,38.0,3/31/2014,8,9180,0.0,9917.0,15823,12/10/2013,113,35.42857143,130,0,0.6972748529999999,9180,0
31767,12/6/2010,3/6/2011,Male,4,JAKARTA BARAT,DKI JAYA,ID,37.0,3/31/2014,3,3187,3224.0,0.0,8550,6/22/2012,649,11.5,15,0,0.6826900579999999,3187,0
59423,7/6/2011,8/28/2011,Female,4,,jilin,CN,32.0,3/31/2014,14,18726,2590.0,6114.0,29479,11/6/2013,147,38.92307692,146,0,0.799895858,18726,0
46126,2/22/2007,2/18/2013,Male,4,guangzhou,guangdong,CN,37.0,3/31/2014,13,17900,6644.0,8417.0,38582,3/5/2014,27,31.75,161,0,0.70578871,17900,0
40949,12/9/2010,1/7/2011,Male,4,foshan,guangdong,CN,34.0,3/31/2014,16,7197,8579.0,1583.0,17891,2/23/2014,38,43.2,316,1,0.57973115,7197,1
27185,11/29/2010,12/6/2010,Female,4,guangzhou,guangdong,CN,33.0,3/31/2014,8,6865,4382.0,1600.0,11045,8/23/2013,222,71.14285714,161,0,0.7356269809999999,7719,6
39210,3/9/2010,6/6/2010,Male,4,KAMAKURA,KANAGAWA,JP,72.0,3/31/2014,13,33712,14112.0,20030.0,36120,3/24/2014,8,55.5,172,0,0.825527962,38051,2
6858,10/22/2012,10/22/2012,Male,4,Guri-si,Gyeonggi-do,KR,48.0,3/31/2014,13,8161,15220.0,2900.0,15465,1/27/2014,65,38.5,345,0,0.784454575,8161,0
21781,3/24/2006,3/27/2006,Male,5,wulumuqi,xinjiang,CN,47.0,3/31/2014,37,31593,7786.0,19083.0,60338,3/26/2014,6,17.27777778,96,0,0.685360801,35484,3
43020,9/10/2012,9/28/2012,Male,4,shenzhen,guangdong,CN,28.0,3/31/2014,15,13804,4632.0,8636.0,25598,12/11/2013,112,31.35714286,182,0,0.620148449,13804,0
27675,2/23/2006,2/23/2006,Male,4,,beijing,CN,53.0,3/31/2014,3,3111,0.0,2901.0,3068,11/2/2013,151,87.5,163,0,0.973565841,3111,0
1520,6/22/2011,5/26/2012,Male,4,nanchang,jiangxi,CN,39.0,3/31/2014,2,1596,584.0,1178.0,1975,10/21/2013,163,513.0,513,0,0.880141772,1596,0
31227,10/22/2009,10/31/2009,Male,4,shanghai,shanghai,CN,37.0,3/31/2014,4,2752,1330.0,757.0,6102,6/25/2013,281,149.0,312,0,0.6693313670000001,2969,1
13148,9/14/2009,9/26/2009,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,20,14756,3958.0,12846.0,34500,3/31/2014,1,36.89473684,310,1,0.517988116,28756,3
60454,5/7/2012,5/7/2012,Male,4,wuhan,hubei,CN,34.0,3/31/2014,26,16520,16631.0,4313.0,31953,3/6/2014,26,26.76,118,1,0.69596282,16520,1
18617,2/2/2013,7/30/2013,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,3,1206,0.0,1725.0,3297,2/20/2014,41,102.5,191,0,0.513460722,6834,15
61235,2/27/2013,3/18/2013,Male,4,baichengshi,jilinsheng,CN,35.0,3/31/2014,2,1455,0.0,283.0,2876,5/8/2013,329,51.0,51,0,0.692802503,1455,0
56899,11/21/2007,11/21/2007,Male,5,changsha,hunan,CN,47.0,3/31/2014,46,33003,14658.0,19663.0,40026,3/24/2014,8,16.04444444,59,0,0.848801529,34559,0
18073,7/30/2007,7/30/2007,Male,4,wulumuqishi,xinjiang,CN,39.0,3/31/2014,6,11249,2630.0,7644.0,16885,3/16/2014,16,129.0,590,0,0.7674071659999999,11249,0
47879,3/6/2008,3/6/2008,Male,4,,,JP,37.0,3/31/2014,3,1650,4013.0,0.0,1239,6/1/2012,670,29.5,55,0,1.1,1650,0
18721,2/20/2006,3/6/2008,Male,4,guangzhou,guangdong,CN,46.0,3/31/2014,15,13343,4489.0,7756.0,15947,3/7/2014,25,49.42857143,187,0,0.826551075,13343,0
32910,2/10/2012,3/20/2012,Male,4,shenzhenshi,shenzhen,CN,46.0,3/31/2014,2,867,623.0,584.0,1323,11/2/2013,151,541.0,541,0,0.7503401359999999,867,0
9806,9/16/2006,10/28/2006,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,13,52199,16238.0,11454.0,50904,2/17/2014,44,45.5,263,3,0.927162895,52199,3
19657,3/10/2011,8/14/2011,Female,4,ROTTERDAM,HOOGVLIET,NL,18.0,3/31/2014,2,7516,5300.0,0.0,20188,1/6/2013,451,17.0,17,0,0.7,7516,0
40856,10/19/2010,10/19/2010,Male,4,shanghai,shanghai,CN,51.0,3/31/2014,19,19609,14165.0,3676.0,20993,11/20/2013,133,32.88888889,103,2,1.050827895,19609,2
25295,12/5/2012,12/5/2012,Female,4,shanghai,shanghai,CN,34.0,3/31/2014,4,3396,2010.0,1850.0,3524,9/22/2013,192,97.0,289,0,0.96,3396,0
26266,2/1/2013,5/30/2013,Male,4,haerbin,heilongjiang,CN,35.0,3/31/2014,10,7472,0.0,7368.0,12907,3/26/2014,6,33.44444444,125,0,0.617012474,7472,0
29761,10/27/2007,10/29/2007,Female,4,guangzhou,guangdong,CN,36.0,3/31/2014,4,2671,3093.0,646.0,7454,7/8/2013,268,135.0,337,0,0.57457875,2671,0
28184,5/7/2007,7/25/2007,Male,4,shenzhen,guangdong,CN,38.0,3/31/2014,6,3066,3537.0,0.0,9432,3/21/2013,377,41.0,89,1,0.414906701,3066,1
42155,2/17/2012,2/24/2012,Female,4,guangzhou,guangdong,CN,39.0,3/31/2014,5,2751,0.0,5521.0,12517,3/17/2014,15,63.25,167,0,0.520378685,2751,0
50779,2/14/2012,2/7/2013,Male,4,dalian,liaoning,CN,29.0,3/31/2014,14,10047,2890.0,5656.0,17376,3/31/2014,1,32.15384615,123,0,0.71125518,10547,1
50617,5/2/2012,5/2/2012,Male,4,PLOENIX,AZ,US,31.0,3/31/2014,3,45363,18900.0,0.0,36696,7/24/2012,617,41.5,78,0,1.03,45363,0
39376,8/8/2008,11/5/2012,Male,4,tianjin,tianjin,CN,48.0,3/31/2014,22,11744,5122.0,7616.0,18491,3/25/2014,7,24.095238100000003,62,0,0.776774647,12244,1
14493,3/17/2011,5/17/2011,Male,4,guangzhoushi,guangdong,CN,32.0,3/31/2014,38,23161,15965.0,9999.0,31744,3/23/2014,9,19.40540541,70,3,0.805636026,36559,59
15418,7/23/2012,8/6/2012,Male,4,nanning,guangxi,CN,42.0,3/31/2014,13,10096,5999.0,5308.0,14468,1/2/2014,90,42.83333333,173,0,0.769917058,10096,0
33714,7/23/2012,7/23/2012,Male,4,kuerle,xinjiang,CN,51.0,3/31/2014,2,943,,0.0,1714,7/23/2012,618,0.0,0,0,0.608809802,943,0
14151,9/11/2011,9/11/2011,Male,4,wuhan,hubei,CN,57.0,3/31/2014,22,17397,3816.0,14808.0,21846,3/23/2014,9,32.38095238,150,0,0.844486405,17397,0
36164,1/13/2011,3/16/2014,Female,4,wuhan,hubei,CN,31.0,3/31/2014,3,869,0.0,1572.0,2395,3/29/2014,3,6.5,10,0,0.616450939,1392,15
45285,7/9/2011,11/30/2013,Male,4,beijing,beijing,CN,33.0,3/31/2014,2,2995,0.0,2303.0,3087,3/12/2014,20,103.0,103,0,0.8244217690000001,3632,4
27447,6/19/2012,3/10/2013,Male,4,guangzhou,guangdong,CN,38.0,3/31/2014,3,8832,2050.0,3415.0,23481,1/12/2014,80,154.0,190,0,0.592619139,18784,22
24201,12/15/2011,6/16/2013,Female,4,shanghai,shanghai,CN,28.0,3/31/2014,2,1677,0.0,1920.0,2616,3/15/2014,17,273.0,273,0,0.75,1677,0
17536,6/22/2011,6/22/2011,Male,4,aletai,xinjiang,CN,53.0,3/31/2014,2,700,0.0,,900,9/5/2013,209,76.0,76,0,0.705,700,0
39257,9/4/2008,11/7/2008,Male,5,wuhan,hubei,CN,55.0,3/31/2014,26,49349,20460.0,27202.0,37191,3/18/2014,14,28.64,151,1,1.316133473,52416,3
37461,8/26/2010,10/16/2010,Male,4,guangzhou,guangdong,CN,45.0,3/31/2014,35,15215,12388.0,7910.0,38883,2/28/2014,33,20.32352941,107,0,0.545301288,15215,0
45570,12/6/2005,6/19/2006,Male,4,,,HK,44.0,3/31/2014,11,12322,5678.0,0.0,17074,1/25/2013,432,22.5,68,0,0.7907168790000001,12322,0
15496,3/28/2012,5/9/2012,Female,4,LAS VEGAS,NV,US,48.0,3/31/2014,7,30756,14631.0,0.0,63910,3/27/2013,371,53.66666667,199,0,0.610533563,30756,0
60783,8/31/2012,8/31/2012,Male,4,huocheng,xinjiang,CN,36.0,3/31/2014,17,12987,0.0,10711.0,27489,3/23/2014,9,35.625,220,0,0.626325439,12987,0
18951,8/11/2006,11/27/2006,Male,4,shamen,fujian,CN,51.0,3/31/2014,6,1054,632.0,2197.0,3640,10/12/2013,172,95.0,379,0,0.58771978,1054,0
59724,12/16/2011,12/16/2011,Male,4,hefei,anhui,CN,45.0,3/31/2014,11,5014,4701.0,3262.0,12991,3/31/2014,1,71.0,129,0,0.6081818179999999,5014,0
51562,5/1/2012,7/6/2012,Female,4,beijing,beijing,CN,24.0,3/31/2014,13,8254,7146.0,1270.0,8806,10/6/2013,178,38.08333333,203,0,0.933079718,8254,0
23466,2/7/2012,2/7/2012,Female,4,beijing,beijing,CN,26.0,3/31/2014,3,2055,2570.0,0.0,3347,3/7/2013,391,53.5,64,0,0.8236928590000001,2055,0
55898,9/30/2012,4/14/2013,Male,4,jinhuaxian,zhejiang,CN,26.0,3/31/2014,4,996,0.0,2116.0,4767,7/17/2013,259,31.33333333,44,0,0.44960772,996,0
39414,7/20/2008,10/7/2008,Female,4,shanghai,shanghai,CN,32.0,3/31/2014,2,1572,1400.0,0.0,4154,11/27/2012,491,3.0,3,0,0.4,2372,1
54755,5/24/2006,5/24/2006,Male,5,guangzhou,guangdong,CN,50.0,3/31/2014,49,36220,22596.0,20788.0,77541,3/15/2014,17,14.66666667,77,4,0.607343083,91433,46
50553,5/21/2011,5/21/2011,Male,4,shanghai,shanghai,CN,43.0,3/31/2014,5,4107,0.0,2849.0,5977,3/7/2014,25,83.5,174,0,0.79167308,4107,0
56711,7/25/2007,8/26/2010,Male,4,beijing,beijing,CN,34.0,3/31/2014,4,1547,1708.0,312.0,5560,11/28/2013,125,131.0,355,0,0.411863309,1547,0
25708,10/8/2009,10/8/2009,Male,4,beijing,beijing,CN,40.0,3/31/2014,13,8707,5547.0,6261.0,20561,3/4/2014,28,46.25,130,1,0.6128719420000001,8707,1
39611,11/27/2008,11/27/2008,Female,4,guangzhou,guangdong,CN,30.0,3/31/2014,2,494,1040.0,0.0,2780,12/12/2012,476,123.0,123,0,0.4,2364,12
2166,5/6/2005,8/26/2005,Male,4,guiyang,guizhou,CN,51.0,3/31/2014,8,3313,0.0,4963.0,9296,1/8/2014,84,36.71428571,155,0,0.573875861,3579,1
9758,7/30/2006,10/29/2006,Female,4,shanghai,shanghai,CN,32.0,3/31/2014,9,9016,3234.0,2179.0,11345,11/1/2013,152,65.75,193,0,0.8888259140000001,9816,1
8227,1/1/2013,1/1/2013,Male,4,haerbin,heilongjiang,CN,39.0,3/31/2014,8,9885,1270.0,7884.0,16196,3/16/2014,16,62.85714286,371,0,0.6648295879999999,10999,1
30867,7/26/2009,7/26/2009,Male,4,dalian,liaoning,CN,41.0,3/31/2014,6,5541,0.0,0.0,6578,12/15/2013,108,120.6,388,0,0.8703025240000001,5541,0
32875,2/7/2012,2/7/2012,Male,4,maomingshi,guangdongsheng,CN,53.0,3/31/2014,11,7958,6471.0,1821.0,12196,8/18/2013,227,42.3,164,0,0.689357166,7958,0
59842,10/18/2011,11/2/2011,Male,4,xinhui,guangdong,CN,35.0,3/31/2014,30,36003,18205.0,16814.0,51091,3/11/2014,21,23.65517241,99,0,0.7791078659999999,36003,0
15879,8/20/2012,8/20/2012,Male,4,meishanshi,sichuansheng,CN,38.0,3/31/2014,6,6839,5120.0,1397.0,11227,3/30/2014,2,117.6,436,0,0.664793801,6839,0
50083,9/5/2011,9/5/2011,Male,4,HONGKONG,,HK,44.0,3/31/2014,55,27500,29794.0,8245.0,19570,2/28/2014,33,12.88888889,138,0,0.985272356,27800,0
31111,1/29/2010,4/24/2010,Male,4,dongguan,guangdong,CN,33.0,3/31/2014,10,10975,9294.0,3050.0,16320,3/17/2014,15,75.55555556,304,0,0.7790459559999999,10975,0
5536,1/1/2012,2/14/2012,Male,4,Tilburg,Holland,NL,45.0,3/31/2014,4,15294,7425.0,5670.0,12513,2/20/2014,41,134.33333330000002,209,0,1.094730281,15294,0
9845,10/15/2006,10/25/2013,Male,4,shenyang,liaoning,CN,65.0,3/31/2014,2,1000,0.0,1094.0,1158,3/29/2014,3,156.0,156,0,0.77,1000,0
30671,12/26/2008,12/26/2008,Male,4,zhengzhou,henan,CN,36.0,3/31/2014,27,16654,9858.0,7554.0,39046,2/17/2014,44,26.11538462,151,2,0.565250986,18454,4
61042,9/26/2012,9/26/2012,Male,4,NAMANGAN,.,CN,31.0,3/31/2014,2,1422,2150.0,0.0,3556,10/2/2012,547,6.0,6,0,0.45,1422,0
14403,10/12/2011,10/12/2011,Male,4,Seongnam-si,Gyeonggi-do,KR,51.0,3/31/2014,30,10245,12090.0,14100.0,26484,3/21/2014,11,23.65517241,105,1,0.635892614,10354,2
32885,3/1/2012,11/21/2012,Male,4,guangzhou,guangdong,CN,30.0,3/31/2014,2,1632,1280.0,844.0,2594,10/26/2013,158,339.0,339,0,0.8363993829999999,1632,0
25726,11/14/2009,12/16/2011,Male,4,shenyang,liaoning,CN,47.0,3/31/2014,8,6903,8129.0,1403.0,13823,5/26/2013,311,53.57142857,124,0,0.725048832,6903,0
60901,10/1/2012,10/4/2012,Male,4,dalian,liaoning,CN,26.0,3/31/2014,18,7923,2694.0,8560.0,20994,3/25/2014,7,31.64705882,84,0,0.548632466,7923,0
27115,1/5/2010,10/22/2012,Female,4,dalian,liaoning,CN,34.0,3/31/2014,2,1000,1278.0,0.0,1158,10/27/2012,522,5.0,5,0,0.9,1821,26
62610,4/28/2008,4/28/2008,Male,4,dandongshi,liaoning,CN,46.0,3/31/2014,13,9818,2625.0,8992.0,14174,2/15/2014,46,55.25,411,0,0.8283483840000001,9818,0
39355,9/3/2008,1/29/2010,Male,4,beijing,beijing,CN,43.0,3/31/2014,23,14319,7960.0,9046.0,27535,3/24/2014,8,32.63636364,104,0,0.697936808,14319,0
11710,10/27/2007,10/27/2007,Female,4,guangzhou,guangdong,CN,55.0,3/31/2014,2,3389,2652.0,0.0,4801,9/25/2012,554,13.0,13,0,0.620870652,3389,0
49444,12/22/2009,12/22/2009,Male,4,lasa,xicang,CN,46.0,3/31/2014,9,5546,0.0,6661.0,13136,3/12/2014,20,42.375,130,0,0.525605207,5546,0
41236,3/10/2011,3/10/2011,Female,4,beijing,beijing,CN,30.0,3/31/2014,2,2453,2207.0,0.0,3413,11/2/2012,516,158.0,158,0,0.757632581,2453,0
46918,10/24/2012,12/31/2012,Male,4,qingdao,shandong,CN,31.0,3/31/2014,17,7641,3810.0,6650.0,17129,2/28/2014,33,26.5,88,0,0.644859595,7641,0
30803,12/15/2008,1/29/2009,Female,4,zhuhai,guangdong,CN,41.0,3/31/2014,12,6597,1008.0,8373.0,20507,3/30/2014,2,50.18181818,264,0,0.535149461,6597,0
36737,6/19/2006,8/26/2006,Male,5,xianggang,HK,HK,56.0,3/31/2014,46,30768,20541.0,18721.0,39441,3/22/2014,10,15.95555556,73,0,0.8499366140000001,30975,0
51653,6/3/2012,6/4/2012,Female,4,zhongqing,。,CN,42.0,3/31/2014,4,882,1801.0,241.0,5194,12/18/2013,105,187.3333333,456,0,0.414037351,882,0
42131,1/4/2012,2/16/2012,Female,4,beijing,beijing,CN,31.0,3/31/2014,5,4358,4013.0,1309.0,10361,12/31/2013,92,123.25,354,0,0.587350642,4358,0
10644,3/1/2012,3/25/2012,Female,4,haikou,hainan,CN,34.0,3/31/2014,10,8126,7260.0,1564.0,13272,10/22/2013,162,58.66666667,240,0,0.727334991,8126,0
55260,5/10/2007,5/12/2007,Male,4,dongyingshi,shandong,CN,40.0,3/31/2014,11,10574,2663.0,8513.0,17077,1/15/2014,77,58.9,187,0,0.7093582009999999,11374,1
58367,11/26/2009,11/26/2009,Female,4,beijing,beijing,CN,29.0,3/31/2014,4,7186,6940.0,0.0,7772,2/6/2013,420,66.33333333,156,0,1.0,14755,1
61860,1/13/2011,3/10/2011,Male,4,changchun,jilin,CN,56.0,3/31/2014,18,19543,6000.0,10539.0,28253,3/26/2014,6,38.23529412,247,0,0.755259265,19543,0
24043,1/12/2012,1/22/2012,Female,4,guangzhou,guangdong,CN,61.0,3/31/2014,2,552,664.0,0.0,1526,11/12/2012,506,8.0,8,0,0.4,552,0
16748,10/31/2009,1/18/2010,Female,4,dalian,liaoning,CN,32.0,3/31/2014,28,13373,12309.0,5800.0,16560,1/13/2014,79,23.07407407,71,0,0.906003019,13373,1
28415,3/23/2010,3/24/2010,Male,4,guiyang,guizhou,CN,36.0,3/31/2014,22,14811,10539.0,8043.0,28255,3/8/2014,24,31.04761905,99,0,0.693950097,25551,2
22853,9/6/2010,9/6/2010,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,7,3212,2120.0,1950.0,4291,11/28/2013,125,71.5,134,0,0.818671638,3775,2
2489,5/15/2007,5/15/2007,Male,4,foshan,guangdong,CN,47.0,3/31/2014,4,2495,2717.0,1190.0,6577,5/17/2013,320,83.0,242,0,0.657092899,2495,0
43641,3/25/2009,3/25/2009,Male,5,changchun,jilin,CN,46.0,3/31/2014,43,32082,13910.0,20892.0,43251,3/20/2014,12,16.92857143,85,0,0.804884743,33700,0
26126,10/24/2012,7/5/2013,Male,4,shenyang,liaoning,CN,37.0,3/31/2014,2,2859,0.0,2984.0,5126,2/25/2014,36,235.0,235,0,0.761131487,2859,0
